policy,fold,delivery_date,n_hours,n_days,first_delivery_date,last_delivery_date,MAE,RMSE,WIS,mean_pinball_7,raw_central_MAE,centering_effect,bias,daily_mean_level_MAE,within_day_shape_MAE,missing_count,crossings,coverage50,hit_count50,lower_miss_count50,upper_miss_count50,mean_width50,median_width50,p95_width50,coverage80,hit_count80,lower_miss_count80,upper_miss_count80,mean_width80,median_width80,p95_width80,coverage95,hit_count95,lower_miss_count95,upper_miss_count95,mean_width95,median_width95,p95_width95
A1,fold_5,2026-03-28,24,1,2026-03-28,2026-03-28,14.315869988452784,17.45949269561216,9.331155637296732,4.665577818648366,12.170334975657697,2.145535012795085,11.086797572317378,11.08679757231738,10.722139471104475,0,0,0.8333333333333334,20,4,0,41.78048111090751,41.7804811109075,41.78048111090751,1.0,24,0,0,100.0439334622937,100.0439334622937,100.04393346229372,1.0,24,0,0,157.89001195530165,157.89001195530165,157.89001195530165
A1,fold_5,2026-03-29,23,1,2026-03-29,2026-03-29,30.89429907151772,39.63193285547915,16.15346785325899,8.076733926629496,31.109095470442046,-0.21479639892433078,13.607688284576518,13.607688284576511,32.288589919343224,0,0,0.391304347826087,9,8,6,38.85469311673378,38.854693116733785,38.854693116733785,0.7391304347826086,17,5,1,98.58621112707254,98.58621112707254,98.58621112707254,1.0,23,0,0,154.8613758108634,154.8613758108634,154.86137581086342
A1,fold_5,2026-03-30,23,1,2026-03-30,2026-03-30,18.82765155001761,20.97879290598499,10.218710887257927,5.109355443628964,19.350194401374882,-0.5225428513572762,-1.1937672282044627,1.1937672282044574,18.775748627052195,0,0,0.5652173913043478,13,3,7,35.9113459076635,35.91134590766349,35.91134590766349,0.9565217391304348,22,0,1,91.0615705666001,91.06157056660011,91.06157056660012,1.0,23,0,0,146.6553049813423,146.65530498134228,146.65530498134228
A1,fold_5,2026-03-31,23,1,2026-03-31,2026-03-31,18.91444466662953,26.271545826394544,11.704308801070487,5.852154400535244,20.222147066236968,-1.3077023996074313,-4.178334387276763,4.178334387276763,18.69735768330313,0,0,0.6086956521739131,14,3,6,33.67054853504035,33.67054853504037,33.67054853504038,0.782608695652174,18,1,4,83.40170453614792,83.40170453614792,83.40170453614792,0.9565217391304348,22,0,1,132.9460364603764,132.94603646037638,132.9460364603764
A1,fold_5,2026-04-01,24,1,2026-04-01,2026-04-01,23.21331461853968,26.995735474062947,12.83301363539883,6.416506817699417,26.43726608227964,-3.22395146373996,-19.871905097002013,19.871905097002,15.365611042052185,0,0,0.375,9,0,15,34.226584159153305,34.226584159153305,34.22658415915331,0.7916666666666666,19,0,5,84.7790007446008,84.7790007446008,84.7790007446008,1.0,24,0,0,135.14150803933376,135.1415080393338,135.1415080393338
A1,fold_5,2026-04-02,24,1,2026-04-02,2026-04-02,13.562993883573588,16.496672237463137,8.047926773195833,4.0239633865979165,11.432742025152407,2.1302518584211803,10.763523885823824,10.763523885823815,10.352473008194803,0,0,0.6666666666666666,16,7,1,32.646269499017514,32.64626949901752,32.64626949901752,1.0,24,0,0,80.86457279218341,80.86457279218341,80.86457279218341,1.0,24,0,0,128.90173531312956,128.90173531312956,128.90173531312956
A1,fold_5,2026-04-03,24,1,2026-04-03,2026-04-03,24.720498230678988,32.474435920655765,13.270815903931139,6.635407951965569,25.149502227417162,-0.4290039967381742,13.297355300315255,13.297355300315274,26.767749405934282,0,0,0.5,12,9,3,32.01040090783437,32.01040090783437,32.01040090783438,0.7916666666666666,19,5,0,78.47029316722555,78.47029316722555,78.47029316722555,1.0,24,0,0,122.41946007007316,122.41946007007316,122.41946007007316
A1,fold_5,2026-04-04,24,1,2026-04-04,2026-04-04,30.959005879862318,34.58225369511953,14.754913891606689,7.3774569458033445,30.099869588401887,0.8591362914604286,14.062202868227587,14.062202868227601,27.84792378973457,0,0,0.25,6,12,6,32.182719940649434,32.18271994064944,32.18271994064944,0.7083333333333334,17,4,3,78.81549110812807,78.81549110812807,78.81549110812807,1.0,24,0,0,124.03875668380299,124.03875668380297,124.03875668380299
A1,fold_5,2026-04-05,23,1,2026-04-05,2026-04-05,59.651669361842835,67.04256611604377,31.905140162629678,15.952570081314839,56.984423648023274,2.6672457138195718,59.651669361842835,59.651669361842835,25.039684978618062,0,0,0.043478260869565216,1,22,0,35.69087424717244,35.69087424717243,35.69087424717243,0.5217391304347826,12,11,0,84.1795120587296,84.17951205872959,84.17951205872959,0.7391304347826086,17,6,0,129.32424437775518,129.32424437775512,129.32424437775512
A1,fold_5,2026-04-06,24,1,2026-04-06,2026-04-06,21.985254781663787,28.80953545740822,13.687613063131456,6.843806531565728,21.304115469104552,0.6811393125592344,-3.6126773170609705,3.6126773170609714,22.873178203845058,0,0,0.625,15,2,7,45.671629058559034,45.671629058559034,45.671629058559034,0.875,21,0,3,104.32963569310145,104.32963569310144,104.32963569310144,0.9583333333333334,23,0,1,155.8385340041572,155.83853400415722,155.83853400415722
A1,fold_5,2026-04-07,24,1,2026-04-07,2026-04-07,29.346368479186008,34.080176722613814,14.953714921204478,7.476857460602239,29.992556650857964,-0.6461881716719531,5.679682606039639,5.679682606039648,30.180833562210932,0,0,0.375,9,9,6,50.847864694761746,50.84786469476174,50.84786469476175,0.9166666666666666,22,0,2,116.1539298844529,116.15392988445291,116.15392988445291,1.0,24,0,0,173.50063605380456,173.50063605380456,173.50063605380456
A2,fold_5,2026-01-08,24,1,2026-01-08,2026-01-08,61.15059294381033,88.92382882910542,46.38774221246092,23.19387110623046,63.24435782673277,-2.0937648829224202,-59.288600969295935,59.28860096929593,60.57020753360422,0,0,0.4583333333333333,11,0,13,54.2578550954298,54.25785509542979,54.2578550954298,0.5833333333333334,14,0,10,115.32351265311945,115.32351265311945,115.32351265311945,0.5833333333333334,14,0,10,303.0131759520909,303.0131759520909,303.0131759520909
A2,fold_5,2026-01-09,24,1,2026-01-09,2026-01-09,49.60751245070113,58.80064015741188,26.973909091248462,13.486954545624235,46.43165752028845,3.1758549304126884,49.60751245070113,49.60751245070112,29.656129695225204,0,0,0.3333333333333333,8,16,0,53.84315100644343,53.843151006443435,53.843151006443435,0.5416666666666666,13,11,0,111.91431602330836,111.91431602330837,111.91431602330837,1.0,24,0,0,303.3366289717038,303.3366289717038,303.3366289717038
A2,fold_5,2026-01-10,24,1,2026-01-10,2026-01-10,23.367940928816832,28.285789396642272,14.057201545492072,7.028600772746036,25.137373618989617,-1.7694326901727848,-18.636047110248427,18.636047110248427,18.99244095240223,0,0,0.5,12,0,12,49.92625257970591,49.92625257970592,49.92625257970592,1.0,24,0,0,102.99551220444619,102.99551220444619,102.99551220444619,1.0,24,0,0,277.8586727292831,277.8586727292831,277.8586727292831
A2,fold_5,2026-01-11,24,1,2026-01-11,2026-01-11,9.799632784077872,11.227347189588322,9.922382066040543,4.961191033020271,10.566909901556627,-0.7672771174787556,-7.110158889038021,7.1101588890380185,7.058521374919848,0,0,1.0,24,0,0,48.3834297358404,48.383429735840416,48.38342973584042,1.0,24,0,0,107.53994109416413,107.53994109416413,107.53994109416415,1.0,24,0,0,279.1467718290578,279.14677182905774,279.1467718290578
A2,fold_5,2026-01-12,24,1,2026-01-12,2026-01-12,20.52298016486441,23.011946292184135,12.119737314962398,6.059868657481199,18.93408895161181,1.588891213252601,20.52298016486441,20.522980164864407,8.847154715906306,0,0,0.7083333333333334,17,7,0,51.13008233691676,51.13008233691676,51.13008233691676,1.0,24,0,0,107.13231995105154,107.13231995105153,107.13231995105156,1.0,24,0,0,278.0886893615444,278.0886893615444,278.0886893615444
A2,fold_5,2026-01-13,24,1,2026-01-13,2026-01-13,7.510896130673044,9.173504852470575,9.125585073541437,4.5627925367707185,6.691166885794101,0.819729244878942,3.4332622728258233,3.4332622728258144,6.525520005556508,0,0,1.0,24,0,0,46.80990483505288,46.80990483505287,46.80990483505289,1.0,24,0,0,99.9529951048258,99.95299510482579,99.95299510482582,1.0,24,0,0,259.4529589125084,259.45295891250834,259.4529589125084
A2,fold_5,2026-01-14,24,1,2026-01-14,2026-01-14,20.170197481495794,31.112860802171266,14.336080714885355,7.168040357442678,21.31701106024753,-1.1468135787517333,-15.689710653434302,15.689710653434304,21.594816380780884,0,0,0.6666666666666666,16,0,8,45.004845548284855,45.00484554828485,45.00484554828486,0.875,21,0,3,96.4734204561865,96.47342045618653,96.47342045618653,0.9166666666666666,22,0,2,252.04544515379567,252.0454451537957,252.0454451537957
A2,fold_5,2026-01-15,24,1,2026-01-15,2026-01-15,13.112925756862154,16.704084813423503,10.130108618538946,5.065054309269473,11.88693898057069,1.2259867762914631,10.930884578235402,10.930884578235393,9.78962496257612,0,0,0.8333333333333334,20,4,0,44.66058460236491,44.66058460236491,44.66058460236492,1.0,24,0,0,99.0714236707812,99.0714236707812,99.07142367078121,1.0,24,0,0,262.3049986675446,262.3049986675446,262.3049986675447
A2,fold_5,2026-01-16,24,1,2026-01-16,2026-01-16,17.572930201514694,23.16040364370151,10.453972895101526,5.226986447550764,18.139396131854543,-0.5664659303398475,-12.136735136363463,12.13673513636347,16.93108930626204,0,0,0.5,12,2,10,25.852696352902587,25.852696352902598,25.852696352902598,0.75,18,0,6,57.24415034012859,57.244150340128584,57.2441503401286,0.8333333333333334,20,0,4,154.23115326373943,154.23115326373943,154.23115326373943
A2,fold_5,2026-01-17,24,1,2026-01-17,2026-01-17,9.771362665140698,11.050351983168483,6.313893276709808,3.156946638354904,11.452095666532804,-1.680733001392106,-9.737394619213054,9.737394619213049,4.438958238476411,0,0,0.5833333333333334,14,0,10,25.135534286782047,25.135534286782047,25.135534286782047,1.0,24,0,0,56.354537295352145,56.354537295352145,56.354537295352145,1.0,24,0,0,158.75512073141442,158.75512073141442,158.75512073141442
A2,fold_5,2026-01-18,24,1,2026-01-18,2026-01-18,8.734697658677254,10.843283945761527,6.0113953064036645,3.0056976532018322,10.18501293486502,-1.4503152761877682,-8.396141988578735,8.396141988578734,6.086254081324917,0,0,0.6666666666666666,16,0,8,23.57859094775816,23.57859094775816,23.57859094775816,1.0,24,0,0,53.777267413382106,53.777267413382106,53.777267413382106,1.0,24,0,0,151.98071545599788,151.98071545599788,151.98071545599788
A2,fold_5,2026-01-19,24,1,2026-01-19,2026-01-19,24.287964082724532,30.82664095669829,14.676445769208877,7.338222884604439,26.022403593926544,-1.73443951120201,-24.287964082724532,24.28796408272453,16.423574732073984,0,0,0.375,9,0,15,21.514782004263083,21.514782004263083,21.514782004263097,0.5833333333333334,14,0,10,50.61190207595453,50.61190207595453,50.611902075954546,0.7916666666666666,19,0,5,149.99384001874665,149.99384001874665,149.99384001874665
A2,fold_5,2026-01-20,24,1,2026-01-20,2026-01-20,29.662072207672665,45.93030119586503,21.052425891229436,10.526212945614718,30.898952786590197,-1.2368805789175308,-23.76101450486684,23.761014504866864,30.504726006809392,0,0,0.4166666666666667,10,3,11,26.48534361939097,26.48534361939096,26.485343619390974,0.75,18,0,6,60.91369867085689,60.91369867085689,60.9136986708569,0.7916666666666666,19,0,5,180.5243272555734,180.52432725557338,180.52432725557338
A2,fold_5,2026-01-21,24,1,2026-01-21,2026-01-21,29.706251406369233,33.354927174126644,15.27177212390742,7.63588606195371,23.775846178869756,5.930405227499477,29.706251406369233,29.706251406369248,12.76217930318352,0,0,0.2916666666666667,7,17,0,34.500692641711375,34.50069264171138,34.500692641711396,0.75,18,6,0,82.99367980723864,82.99367980723864,82.99367980723865,1.0,24,0,0,243.760242178278,243.760242178278,243.76024217827802
A2,fold_5,2026-01-22,24,1,2026-01-22,2026-01-22,9.029296189709038,11.280017509015547,7.834890335278524,3.917445167639262,7.732854130974921,1.296442058734118,6.262635165237838,6.262635165237839,7.694299649456554,0,0,0.9166666666666666,22,2,0,33.28006775593533,33.280067755935335,33.280067755935335,1.0,24,0,0,79.54353177271656,79.54353177271656,79.54353177271658,1.0,24,0,0,249.1630345147336,249.16303451473362,249.16303451473365
A2,fold_5,2026-01-23,24,1,2026-01-23,2026-01-23,9.033860034287885,12.619226676433378,8.000680180156904,4.000340090078452,15.418549934449496,-6.38468990016161,-8.96870904952835,8.968709049528343,7.0409647203399786,0,0,0.8333333333333334,20,0,4,32.56901444047918,32.56901444047918,32.56901444047918,1.0,24,0,0,75.38730954431293,75.38730954431293,75.38730954431293,1.0,24,0,0,247.4701751526468,247.4701751526468,247.4701751526468
A2,fold_5,2026-01-24,24,1,2026-01-24,2026-01-24,6.386679496962292,8.187732382587866,6.856166546004988,3.428083273002494,8.430051037387784,-2.0433715404254933,-1.9988150305929906,1.9988150305929935,6.743092971005839,0,0,0.9166666666666666,22,0,2,29.89871655842711,29.89871655842711,29.89871655842711,1.0,24,0,0,71.55566345413047,71.55566345413047,71.55566345413048,1.0,24,0,0,237.88674790559222,237.88674790559224,237.88674790559224
A2,fold_5,2026-01-25,24,1,2026-01-25,2026-01-25,3.842252262285457,4.520273427575977,6.037200699236286,3.018600349618143,4.373077119016502,-0.5308248567310448,2.020964035840256,2.020964035840251,3.0183848561308166,0,0,1.0,24,0,0,27.72980179026415,27.729801790264148,27.729801790264162,1.0,24,0,0,63.321346522998546,63.32134652299855,63.32134652299857,1.0,24,0,0,237.7796486527352,237.77964865273518,237.7796486527352
A2,fold_5,2026-01-26,24,1,2026-01-26,2026-01-26,13.997097782649456,16.479756485832407,8.529562964995586,4.264781482497793,16.544593876414538,-2.5474960937650803,-8.124346794172943,8.124346794172936,12.438911224691077,0,0,0.4583333333333333,11,2,11,27.130452268124742,27.130452268124742,27.130452268124742,0.9583333333333334,23,0,1,62.97676000419935,62.97676000419935,62.97676000419936,1.0,24,0,0,236.48568278072412,236.48568278072412,236.48568278072415
A2,fold_5,2026-01-27,24,1,2026-01-27,2026-01-27,14.739290841757166,16.27196544910479,8.4896363365101,4.24481816825505,14.739290841757166,5.921189464667501e-16,2.6921813478802665,2.6921813478802505,14.739290841757166,0,0,0.4166666666666667,10,9,5,25.668445563835615,25.668445563835604,25.668445563835633,0.9583333333333334,23,1,0,62.30857483188104,62.30857483188103,62.30857483188103,1.0,24,0,0,233.97656311992998,233.97656311992998,233.97656311992998
A2,fold_5,2026-01-28,24,1,2026-01-28,2026-01-28,10.482571070030035,13.430937510082586,6.54689374151847,3.273446870759235,11.416247664630236,-0.9336765946002004,-4.273022447115056,4.273022447115039,10.161175250239523,0,0,0.625,15,2,7,17.904586297004982,17.904586297004982,17.904586297004982,0.9166666666666666,22,0,2,43.56353506357203,43.563535063572026,43.56353506357203,1.0,24,0,0,164.5703495098859,164.5703495098859,164.5703495098859
A2,fold_5,2026-01-29,24,1,2026-01-29,2026-01-29,6.21609528098939,7.228549356504065,4.92982778050211,2.464913890251055,4.469103865463024,1.7469914155263655,5.301650500397483,5.301650500397471,4.19303758581758,0,0,0.7083333333333334,17,7,0,18.882916093589166,18.88291609358916,18.882916093589184,1.0,24,0,0,46.47646095197231,46.476460951972314,46.476460951972314,1.0,24,0,0,174.96375086431894,174.9637508643189,174.9637508643189
A2,fold_5,2026-01-30,24,1,2026-01-30,2026-01-30,19.30551445197381,22.073125467064703,10.677516502804645,5.338758251402322,15.400576638387191,3.9049378135866224,19.20793607545897,19.207936075458974,9.52309067110018,0,0,0.25,6,18,0,19.469182492383595,19.469182492383595,19.469182492383595,0.5833333333333334,14,10,0,47.39695200096827,47.39695200096827,47.396952000968284,1.0,24,0,0,176.76431230037656,176.76431230037656,176.76431230037656
A2,fold_5,2026-01-31,24,1,2026-01-31,2026-01-31,9.141688183234526,11.098393341638989,5.350231968615669,2.6751159843078347,7.773538483284855,1.3681496999496705,6.324991382987463,6.324991382987449,7.464501604898572,0,0,0.5416666666666666,13,11,0,17.957175363075084,17.95717536307508,17.957175363075095,0.9583333333333334,23,1,0,41.93407761017048,41.934077610170476,41.93407761017049,1.0,24,0,0,88.2797515041052,88.2797515041052,88.27975150410522
A2,fold_5,2026-02-01,24,1,2026-02-01,2026-02-01,5.694142952701038,6.262409530712806,4.022061158591445,2.0110305792957224,3.4557669031965226,2.2383760495045153,4.00261946409292,4.0026194640929305,3.3568316031830996,0,0,0.7916666666666666,19,4,1,17.812581002884656,17.812581002884656,17.812581002884656,1.0,24,0,0,42.40829933977529,42.4082993397753,42.4082993397753,1.0,24,0,0,87.814136627232,87.81413662723202,87.81413662723202
A2,fold_5,2026-02-02,24,1,2026-02-02,2026-02-02,16.068206483250005,19.448274169162474,9.088860330770158,4.544430165385079,13.978376206100748,2.089830277149257,15.778079926713486,15.778079926713474,9.67571416509185,0,0,0.2916666666666667,7,17,0,16.971071862552765,16.971071862552762,16.971071862552776,0.5833333333333334,14,10,0,40.10058652384234,40.10058652384234,40.10058652384235,0.9166666666666666,22,2,0,89.24373254667132,89.24373254667132,89.24373254667134
A2,fold_5,2026-02-03,24,1,2026-02-03,2026-02-03,19.642908718939484,22.96786505889332,11.882637415926943,5.941318707963472,17.59408963297128,2.048819085968205,19.642908718939484,19.642908718939466,9.431769372445519,0,0,0.16666666666666666,4,20,0,14.899383442735195,14.8993834427352,14.8993834427352,0.3333333333333333,8,16,0,35.42614673616842,35.42614673616842,35.42614673616845,0.7916666666666666,19,5,0,78.84078110932366,78.84078110932366,78.84078110932367
A2,fold_5,2026-02-04,24,1,2026-02-04,2026-02-04,10.145140592480608,11.344306613533558,5.130851679238915,2.5654258396194574,9.779031832735939,0.3661087597446695,5.594204752208271,5.59420475220827,8.954486550317252,0,0,0.2916666666666667,7,14,3,14.351973393384284,14.351973393384284,14.351973393384297,0.8333333333333334,20,4,0,34.63146990606775,34.63146990606775,34.631469906067764,1.0,24,0,0,77.47300493497494,77.47300493497495,77.47300493497495
A2,fold_5,2026-02-05,24,1,2026-02-05,2026-02-05,6.885251486319757,7.784238288720806,3.7553330862834833,1.8776665431417416,7.0262926335927816,-0.1410411472730241,-2.256049787198472,2.256049787198478,6.612252993735475,0,0,0.4166666666666667,10,4,10,12.39299925333873,12.39299925333873,12.39299925333873,0.9583333333333334,23,0,1,30.363287521646953,30.363287521646953,30.363287521646967,1.0,24,0,0,67.9594397592319,67.95943975923188,67.95943975923191
A2,fold_5,2026-02-06,24,1,2026-02-06,2026-02-06,14.553117929409808,18.083097182233487,8.463066249759375,4.231533124879689,15.42324343364952,-0.8701255042397106,-14.553117929409808,14.553117929409794,9.300058864675792,0,0,0.25,6,0,18,9.7614724063138,9.7614724063138,9.7614724063138,0.5,12,0,12,23.1932598956337,23.1932598956337,23.1932598956337,0.9583333333333334,23,0,1,53.608502281764686,53.608502281764686,53.6085022817647
